Chemical_Formula,A_Atom,B_Atom,Relax_Volume,Relax_Lattice_Constant,Relax_Energy,Tight_Volume,Tight_Lattice_Constant,Tight_Energy,Plus_Volume,Plus_Lattice_Constant,Plus_Energy,Minus_Volume,Minus_Lattice_Constant,Minus_Energy,formula,B0_eV_A3,r_s_A,r_val_A,r_s_cat_A,r_val_cat_A,epsilon_H_A,epsilon_L_A,EA_A,IP_A,EN_A,Z_A,n_A,r_s_B,r_val_B,r_s_cat_B,r_val_cat_B,epsilon_H_B,epsilon_L_B,EA_B,IP_B,EN_B,Z_B,n_B,nA_times_nB
NdPbO3,Nd,Pb,77.3463,4.254851,-863049.304473305,77.3463,4.260688,-863049.305165921,79.6899,4.303295,-863049.277745736,75.049,4.218082,-863049.274446211,NdPbO3,0.8146964909936345,1.99605,0.35005,1.8833500000000003,,-5.170976978333375e-19,-2.883228981493056e-19,2.345108643615817e-19,9.232546141951782e-19,1.47,60,3,1.0396500000000002,1.4028500000000002,1.0277500000000002,,-1.91532204133536e-18,-5.428286543633856e-19,-7.386567747227957e-20,1.052943794133563e-18,,82,3,9
NdPdO3,Nd,Pd,60.834,3.944559,-411865.853174322,60.834,3.932922,-411865.854316538,62.6773,3.972252,-411865.822333597,59.0271,3.893593,-411865.819647917,NdPdO3,1.1741934784551515,1.99605,0.35005,1.8833500000000003,,-5.170976978333375e-19,-2.883228981493056e-19,2.345108643615817e-19,9.232546141951782e-19,1.47,60,3,1.40755,0.58065,1.27995,,-6.56315630944512e-19,-5.402363325909311e-19,-7.21006556187837e-20,1.4519971560149236e-18,1.58,46,3,9
NdPtO3,Nd,Pt,63.3196,3.996614,-791195.973558961,63.3196,3.985774,-791195.974672366,65.2382,4.025632,-791195.943437793,61.4389,3.945916,-791195.937640329,NdPtO3,1.1409081395190734,1.99605,0.35005,1.8833500000000003,,-5.170976978333375e-19,-2.883228981493056e-19,2.345108643615817e-19,9.232546141951782e-19,1.47,60,3,1.26865,0.67055,1.2043500000000005,,-8.716802123124481e-19,-8.597664269601793e-19,-3.517872930598635e-19,1.4985349714834594e-18,,78,3,9
NdRhO3,Nd,Rh,58.6957,3.898555,-404604.642416043,58.6957,3.886292,-404604.643986577,60.4743,3.925155,-404604.610818558,56.9524,3.847429,-404604.606434712,NdRhO3,1.2762998361281814,1.99605,0.35005,1.8833500000000003,,-5.170976978333375e-19,-2.883228981493056e-19,2.345108643615817e-19,9.232546141951782e-19,1.47,60,3,1.4462500000000005,0.61295,1.32285,,-5.6349352841846405e-19,-5.256869666974465e-19,-8.813149015027155e-20,1.3424909955200621e-18,1.56,45,3,9
NdRuO3,Nd,Ru,58.1395,3.886548,-397581.006721382,58.1395,3.873977,-397581.00852962,59.9012,3.912717,-397580.974000353,56.4127,3.835238,-397580.968996907,NdRuO3,1.3425268019804284,1.99605,0.35005,1.8833500000000003,,-5.170976978333375e-19,-2.883228981493056e-19,2.345108643615817e-19,9.232546141951782e-19,1.47,60,3,1.47565,0.64735,1.3699500000000002,,-5.814475196311488e-19,-5.712753002656896e-19,-1.4833005628691906e-19,1.2294031692135152e-18,1.54,44,3,9
NdSbO3,Nd,Sb,74.2195,4.238048,-451827.637860562,74.2195,4.202483,-451827.638620129,76.4684,4.244508,-451827.61261884,72.0151,4.160458,-451827.609407557,NdSbO3,0.8022374034606561,1.99605,0.35005,1.8833500000000003,,-5.170976978333375e-19,-2.883228981493056e-19,2.345108643615817e-19,9.232546141951782e-19,1.47,60,3,1.0032500000000002,1.2385500000000005,0.98825,,-7.669122809017154e-19,-7.669122809017154e-19,-2.374021362683202e-19,1.3358142288727889e-18,1.984,51,3,9
NdSnO3,Nd,Sn,69.1013,4.142521,-443343.162465487,69.1013,4.103572,-443343.163481808,71.1951,4.144608,-443343.136657766,67.0489,4.062536,-443343.134431669,NdSnO3,0.8647396236964833,1.99605,0.35005,1.8833500000000003,,-5.170976978333375e-19,-2.883228981493056e-19,2.345108643615817e-19,9.232546141951782e-19,1.47,60,3,1.0658500000000002,1.3539500000000002,1.04465,,-1.680470185728634e-18,-5.773187104793474e-19,-1.0004904060564154e-19,1.1016292632690552e-18,1.824,50,3,9
NdTaO3,Nd,Ta,63.1434,3.994265,-710152.843468258,63.1434,3.982074,-710152.845519848,65.0567,4.021895,-710152.809980748,61.268,3.942253,-710152.801692016,NdTaO3,1.3196914318054702,1.99605,0.35005,1.8833500000000003,,-5.170976978333375e-19,-2.883228981493056e-19,2.345108643615817e-19,9.232546141951782e-19,1.47,60,3,1.4649500000000002,0.83725,1.3758500000000002,,-8.639080535249473e-19,-5.672858804798975e-19,4.583346660786455e-20,1.2438104380529825e-18,0.67,73,3,9
NdTcO3,Nd,Tc,58.6536,3.90033,-390791.182028845,58.6536,3.885363,-390791.183842729,60.4309,3.924216,-390791.148146558,56.9115,3.846509,-390791.142874536,NdTcO3,1.3793603307412805,1.99605,0.35005,1.8833500000000003,,-5.170976978333375e-19,-2.883228981493056e-19,2.345108643615817e-19,9.232546141951782e-19,1.47,60,3,1.5065500000000005,0.68555,1.4079500000000005,,-6.330263915845633e-19,-6.295416574343232e-19,-1.924073290259059e-19,1.1502295607081981e-18,1.51,43,3,9
NdTiO3,Nd,Ti,57.5066,3.879526,-296330.877556631,57.5066,3.85987,-296330.879292705,59.2492,3.898469,-296330.846661085,55.7986,3.821271,-296330.843052139,NdTiO3,1.2608225348677504,1.99605,0.35005,1.8833500000000003,,-5.170976978333375e-19,-2.883228981493056e-19,2.345108643615817e-19,9.232546141951782e-19,1.47,60,3,1.54605,0.51945,1.4692500000000002,,-6.993597080389247e-19,-6.629630617442111e-19,6.669877934959158e-20,1.1408651235439965e-18,1.38,22,3,9
NdVO3,Nd,V,53.9161,3.790584,-298940.454889193,53.9161,3.777805,-298940.457137967,55.5498,3.815583,-298940.422756815,52.3147,3.740027,-298940.419833599,NdVO3,1.3827895844780873,1.99605,0.35005,1.8833500000000003,,-5.170976978333375e-19,-2.883228981493056e-19,2.345108643615817e-19,9.232546141951782e-19,1.47,60,3,1.4791500000000002,0.47555,1.4043500000000002,,-7.089102828755135e-19,-6.99101757602976e-19,-1.6918193641164822e-20,1.156580229941937e-18,1.53,23,3,9
NdWO3,Nd,W,60.6145,3.940843,-725618.535421115,60.6145,3.928186,-725618.53763479,62.4511,3.967468,-725618.501988997,58.8141,3.888904,-725618.49198374,NdWO3,1.4011626734293785,1.99605,0.35005,1.8833500000000003,,-5.170976978333375e-19,-2.883228981493056e-19,2.345108643615817e-19,9.232546141951782e-19,1.47,60,3,1.40525,0.7907500000000001,1.33475,,-9.12013406564467e-19,-7.152372783510528e-19,-6.540716225833221e-20,1.41245511654839e-18,0.89,74,3,9
NdZnO3,Nd,Zn,55.292,3.816567,-322132.423624557,55.292,3.809671,-322132.425279592,56.9674,3.847767,-322132.395785549,53.6498,3.771574,-322132.394610238,NdZnO3,1.1424183211235257,1.99605,0.35005,1.8833500000000003,,-5.170976978333375e-19,-2.883228981493056e-19,2.345108643615817e-19,9.232546141951782e-19,1.47,60,3,1.10495,1.10495,1.05065,,-9.577875926207233e-19,-1.1194408049529602e-19,2.559901616388424e-19,1.5927755178268223e-18,1.59,30,3,9
NdZrO3,Nd,Zr,68.9204,4.113289,-371784.410293859,68.9204,4.099988,-371784.411710752,71.0087,4.140988,-371784.378416042,66.8734,4.058988,-371784.374393647,NdZrO3,1.09600190045065,1.99605,0.35005,1.8833500000000003,,-5.170976978333375e-19,-2.883228981493056e-19,2.345108643615817e-19,9.232546141951782e-19,1.47,60,3,1.6682500000000002,0.84555,1.57665,,-6.92414272387757e-19,-5.535295920137088e-19,3.3630627748943204e-20,1.1388266165519793e-18,1.32,40,3,9
PmAgO3,Pm,Ag,63.5893,4.00001,-430553.156118379,63.5893,3.991424,-430553.156978897,65.5161,4.031339,-430553.127861159,61.7006,3.95151,-430553.126196901,PmAgO3,1.01672583635603,1.9744500000000005,0.33685,1.8350500000000003,,-5.208996629544961e-19,-2.9971437392319364e-19,2.4683464670759046e-19,9.20015894277197e-19,1.6,61,3,1.3170500000000005,1.3170500000000005,1.2430500000000002,,-7.015114312406593e-19,-7.015114312406593e-19,-1.8938634490038225e-19,1.2616632678342529e-18,1.87,47,3,9
PmAlO3,Pm,Al,50.5966,3.710123,-290845.406821903,50.5966,3.698626,-290845.408628882,52.1297,3.735613,-290845.376255004,49.0938,3.66164,-290845.376927285,PmAlO3,1.3287516603350766,1.9744500000000005,0.33685,1.8350500000000003,,-5.208996629544961e-19,-2.9971437392319364e-19,2.4683464670759046e-19,9.20015894277197e-19,1.6,61,3,1.1077500000000002,1.39955,1.0573500000000002,,-1.2164574058722622e-18,-4.0786610235705603e-19,5.465354694189902e-20,9.17536499506324e-19,1.613,13,3,9
PmBiO3,Pm,Bi,81.3458,4.322589,-893225.980256801,81.3458,4.332897,-893225.981754057,83.8107,4.376226,-893225.953466489,78.9297,4.289568,-893225.951699837,PmBiO3,0.7569434985238453,1.9744500000000005,0.33685,1.8350500000000003,,-5.208996629544961e-19,-2.9971437392319364e-19,2.4683464670759046e-19,9.20015894277197e-19,1.6,61,3,0.98985,1.30035,0.98175,,-7.2448664398293125e-19,-7.2448664398293125e-19,-2.222770121777009e-19,1.27014732176683e-18,,83,3,9
PmCdO3,Pm,Cd,67.262,4.07354,-438299.615786508,67.262,4.066836,-438299.61660175,69.3001,4.107504,-438299.59000187,65.2643,4.026167,-438299.58741994,PmCdO3,0.896640462044779,1.9744500000000005,0.33685,1.8350500000000003,,-5.208996629544961e-19,-2.9971437392319364e-19,2.4683464670759046e-19,9.20015894277197e-19,1.6,61,3,1.23185,1.23185,1.1765500000000002,,-9.083588416924225e-19,-1.2850738240112642e-19,2.375824612411154e-19,1.4927701797950525e-18,1.52,48,3,9
PmCoO3,Pm,Co,50.1479,3.700151,-322279.464154195,50.1479,3.68766,-322279.466455439,51.6674,3.724537,-322279.433563893,48.6585,3.650784,-322279.431463508,PmCoO3,1.400451831704398,1.9744500000000005,0.33685,1.8350500000000003,,-5.208996629544961e-19,-2.9971437392319364e-19,2.4683464670759046e-19,9.20015894277197e-19,1.6,61,3,1.2915500000000002,0.35895,1.19155,,-7.030062620278656e-19,4.23823781500224e-20,-1.7144111919473086e-19,1.2270281618657034e-18,1.84,27,3,9
PmCrO3,Pm,Cr,51.6228,3.742357,-312902.557585614,51.6228,3.723464,-312902.559889108,53.187,3.760698,-312902.525620859,50.0895,3.686229,-312902.522264401,PmCrO3,1.4466573384826853,1.9744500000000005,0.33685,1.8350500000000003,,-5.208996629544961e-19,-2.9971437392319364e-19,2.4683464670759046e-19,9.20015894277197e-19,1.6,61,3,1.4245500000000002,0.43935,1.34675,,-7.0894553076117135e-19,-7.036198956736322e-19,-8.069463808212068e-20,1.170956937271006e-18,1.65,24,3,9
PmCuO3,Pm,Cu,52.7264,3.784351,-329446.977344324,52.7264,3.74981,-329446.978609541,54.324,3.787309,-329446.948360679,51.1604,3.712312,-329446.94750943,PmCuO3,1.2386561662490616,1.9744500000000005,0.33685,1.8350500000000003,,-5.208996629544961e-19,-2.9971437392319364e-19,2.4683464670759046e-19,9.20015894277197e-19,1.6,61,3,1.1988500000000002,1.1988500000000002,1.1283500000000002,,-7.330502780211071e-19,-7.330502780211071e-19,-1.9781936469154185e-19,1.3350901235476822e-18,1.85,29,3,9
PmFeO3,Pm,Fe,50.0192,3.700086,-318974.746403978,50.0192,3.684502,-318974.748793954,51.5348,3.721347,-318974.715247626,48.5335,3.647657,-318974.71240571,PmFeO3,1.4454570128100828,1.9744500000000005,0.33685,1.8350500000000003,,-5.208996629544961e-19,-2.9971437392319364e-19,2.4683464670759046e-19,9.20015894277197e-19,1.6,61,3,1.33295,0.38215,1.23965,,-7.039227070549632e-19,-6.642143616850561e-20,-1.5981992814386266e-19,1.1971094569101176e-18,1.8,26,3,9
PmGaO3,Pm,Ga,55.2214,3.821341,-337382.775357643,55.2214,3.808049,-337382.776886557,56.8947,3.84613,-337382.744719468,53.5813,3.769969,-337382.745090039,PmGaO3,1.2262885456348922,1.9744500000000005,0.33685,1.8350500000000003,,-5.208996629544961e-19,-2.9971437392319364e-19,2.4683464670759046e-19,9.20015894277197e-19,1.6,61,3,1.0033500000000002,1.3397500000000002,0.97045,,-1.4158562972139263e-18,-3.891670990156993e-19,7.213178911092489e-20,9.088671194085892e-19,1.756,31,3,9
PmGeO3,Pm,Ge,56.8949,3.868637,-341637.873710077,56.8949,3.846134,-341637.875023265,58.6189,3.884596,-341637.846949178,55.2051,3.807673,-341637.846399058,PmGeO3,1.0570190754130528,1.9744500000000005,0.33685,1.8350500000000003,,-5.208996629544961e-19,-2.9971437392319364e-19,2.4683464670759046e-19,9.20015894277197e-19,1.6,61,3,0.92235,1.17105,0.90585,,-1.869555866162208e-18,-6.127444377418562e-19,-9.139650819961009e-20,1.1934528716916311e-18,1.994,32,3,9
PmMnO3,Pm,Mn,50.5073,3.713363,-315850.56523287,50.5073,3.696449,-315850.567553756,52.0377,3.733413,-315850.533401571,49.0072,3.659484,-315850.530452328,PmMnO3,1.4633742622860082,1.9744500000000005,0.33685,1.8350500000000003,,-5.208996629544961e-19,-2.9971437392319364e-19,2.4683464670759046e-19,9.20015894277197e-19,1.6,61,3,1.3681500000000002,0.40825,1.30255,,-6.996064432385282e-19,2.9717011744936324e-19,-9.213119429910178e-20,1.1853262457505828e-18,1.75,25,3,9
PmMoO3,Pm,Mo,59.9661,3.932369,-395416.912223897,59.9661,3.914131,-395416.913899479,61.7832,3.953272,-395416.876722327,58.1851,3.874989,-395416.874811303,PmMoO3,1.3516668072402451,1.9744500000000005,0.33685,1.8350500000000003,,-5.208996629544961e-19,-2.9971437392319364e-19,2.4683464670759046e-19,9.20015894277197e-19,1.6,61,3,1.5377500000000002,0.72745,1.4647500000000002,,-6.856018173961152e-19,-6.828028148395777e-19,-1.8340851176668144e-19,1.122690083232532e-18,1.47,42,3,9
PmNbO3,Pm,Nb,63.0914,3.994631,-389082.698348787,63.0914,3.980981,-389082.699890944,65.0032,4.020791,-389082.663132412,61.2176,3.941172,-389082.66171831,PmNbO3,1.265199987421963,1.9744500000000005,0.33685,1.8350500000000003,,-5.208996629544961e-19,-2.9971437392319364e-19,2.4683464670759046e-19,9.20015894277197e-19,1.6,61,3,1.5759500000000002,0.7735500000000001,1.52635,,-7.338657859210943e-19,-7.198211056631618e-19,-1.058614009316442e-19,1.147994059689629e-18,1.41,41,3,9
PmNiO3,Pm,Ni,51.0507,3.719583,-325769.024106145,51.0507,3.709659,-325769.026001528,52.5976,3.746756,-325768.994100077,49.5345,3.672563,-325768.992095545,PmNiO3,1.3499209987683438,1.9744500000000005,0.33685,1.8350500000000003,,-5.208996629544961e-19,-2.9971437392319364e-19,2.4683464670759046e-19,9.20015894277197e-19,1.6,61,3,1.2531500000000002,0.33775,1.1477500000000005,,-7.080082574380031e-19,-7.005533296214207e-19,-1.7061441528214542e-19,1.2622812049313197e-18,1.88,28,3,9
PmPbO3,Pm,Pb,77.0533,4.246295,-874235.037582022,77.0533,4.255302,-874235.038238699,79.3881,4.297855,-874235.010009052,74.7647,4.212749,-874235.010101808,PmPbO3,0.7964786102078436,1.9744500000000005,0.33685,1.8350500000000003,,-5.208996629544961e-19,-2.9971437392319364e-19,2.4683464670759046e-19,9.20015894277197e-19,1.6,61,3,1.0396500000000002,1.4028500000000002,1.0277500000000002,,-1.91532204133536e-18,-5.428286543633856e-19,-7.386567747227957e-20,1.052943794133563e-18,,82,3,9
PmPdO3,Pm,Pd,60.6124,3.937483,-423051.375957227,60.6124,3.928142,-423051.377042087,62.449,3.967424,-423051.345662153,58.8122,3.888861,-423051.34274948,PmPdO3,1.162903300203021,1.9744500000000005,0.33685,1.8350500000000003,,-5.208996629544961e-19,-2.9971437392319364e-19,2.4683464670759046e-19,9.20015894277197e-19,1.6,61,3,1.40755,0.58065,1.27995,,-6.56315630944512e-19,-5.402363325909311e-19,-7.21006556187837e-20,1.4519971560149236e-18,1.58,46,3,9
PmPtO3,Pm,Pt,62.981,3.988435,-802381.540529081,62.981,3.978656,-802381.541606303,64.8894,4.018443,-802381.510933571,61.1104,3.93887,-802381.506057393,PmPtO3,1.1150560690292688,1.9744500000000005,0.33685,1.8350500000000003,,-5.208996629544961e-19,-2.9971437392319364e-19,2.4683464670759046e-19,9.20015894277197e-19,1.6,61,3,1.26865,0.67055,1.2043500000000005,,-8.716802123124481e-19,-8.597664269601793e-19,-3.517872930598635e-19,1.4985349714834594e-18,,78,3,9
PmRhO3,Pm,Rh,58.4849,3.894779,-415790.186774474,58.4849,3.881634,-415790.188250815,60.257,3.92045,-415790.154808083,56.7478,3.842817,-415790.15174087,PmRhO3,1.2710927660135352,1.9744500000000005,0.33685,1.8350500000000003,,-5.208996629544961e-19,-2.9971437392319364e-19,2.4683464670759046e-19,9.20015894277197e-19,1.6,61,3,1.4462500000000005,0.61295,1.32285,,-5.6349352841846405e-19,-5.256869666974465e-19,-8.813149015027155e-20,1.3424909955200621e-18,1.56,45,3,9
PmRuO3,Pm,Ru,57.98,3.885484,-408766.582093248,57.98,3.870432,-408766.583842296,59.7369,3.909137,-408766.549201803,56.258,3.831728,-408766.545552765,PmRuO3,1.3287421893258724,1.9744500000000005,0.33685,1.8350500000000003,,-5.208996629544961e-19,-2.9971437392319364e-19,2.4683464670759046e-19,9.20015894277197e-19,1.6,61,3,1.47565,0.64735,1.3699500000000002,,-5.814475196311488e-19,-5.712753002656896e-19,-1.4833005628691906e-19,1.2294031692135152e-18,1.54,44,3,9
PmSbO3,Pm,Sb,73.6773,4.228632,-463013.420369471,73.6773,4.192224,-463013.421077474,75.9098,4.234147,-463013.393328325,71.489,4.150302,-463013.394403222,PmSbO3,0.8009046449058818,1.9744500000000005,0.33685,1.8350500000000003,,-5.208996629544961e-19,-2.9971437392319364e-19,2.4683464670759046e-19,9.20015894277197e-19,1.6,61,3,1.0032500000000002,1.2385500000000005,0.98825,,-7.669122809017154e-19,-7.669122809017154e-19,-2.374021362683202e-19,1.3358142288727889e-18,1.984,51,3,9
PmSnO3,Pm,Sn,68.5023,4.129614,-454528.972375279,68.5023,4.091681,-454528.973326664,70.578,4.132598,-454528.945581181,66.4677,4.050764,-454528.946597434,PmSnO3,0.854468389342389,1.9744500000000005,0.33685,1.8350500000000003,,-5.208996629544961e-19,-2.9971437392319364e-19,2.4683464670759046e-19,9.20015894277197e-19,1.6,61,3,1.0658500000000002,1.3539500000000002,1.04465,,-1.680470185728634e-18,-5.773187104793474e-19,-1.0004904060564154e-19,1.1016292632690552e-18,1.824,50,3,9
PmTaO3,Pm,Ta,63.0005,3.99087,-721338.62872951,63.0005,3.979068,-721338.630634321,64.9095,4.018858,-721338.593471824,61.1293,3.939277,-721338.588808618,PmTaO3,1.3243218388668854,1.9744500000000005,0.33685,1.8350500000000003,,-5.208996629544961e-19,-2.9971437392319364e-19,2.4683464670759046e-19,9.20015894277197e-19,1.6,61,3,1.4649500000000002,0.83725,1.3758500000000002,,-8.639080535249473e-19,-5.672858804798975e-19,4.583346660786455e-20,1.2438104380529825e-18,0.67,73,3,9
PmTcO3,Pm,Tc,58.4641,3.899289,-401976.822150911,58.4641,3.881174,-401976.823884351,60.2356,3.919986,-401976.78788205,56.7277,3.842362,-401976.784157525,PmTcO3,1.372118724472331,1.9744500000000005,0.33685,1.8350500000000003,,-5.208996629544961e-19,-2.9971437392319364e-19,2.4683464670759046e-19,9.20015894277197e-19,1.6,61,3,1.5065500000000005,0.68555,1.4079500000000005,,-6.330263915845633e-19,-6.295416574343232e-19,-1.924073290259059e-19,1.1502295607081981e-18,1.51,43,3,9
PmTiO3,Pm,Ti,57.2587,3.866631,-307516.604079176,57.2587,3.854314,-307516.605747652,58.9937,3.892857,-307516.572294479,55.558,3.815771,-307516.570812131,PmTiO3,1.2620201205402042,1.9744500000000005,0.33685,1.8350500000000003,,-5.208996629544961e-19,-2.9971437392319364e-19,2.4683464670759046e-19,9.20015894277197e-19,1.6,61,3,1.54605,0.51945,1.4692500000000002,,-6.993597080389247e-19,-6.629630617442111e-19,6.669877934959158e-20,1.1408651235439965e-18,1.38,22,3,9
PmVO3,Pm,V,53.6217,3.784886,-310126.143670512,53.6217,3.770916,-310126.145778547,55.2465,3.808626,-310126.111068864,52.0291,3.733207,-310126.109432856,PmVO3,1.3855294443914246,1.9744500000000005,0.33685,1.8350500000000003,,-5.208996629544961e-19,-2.9971437392319364e-19,2.4683464670759046e-19,9.20015894277197e-19,1.6,61,3,1.4791500000000002,0.47555,1.4043500000000002,,-7.089102828755135e-19,-6.99101757602976e-19,-1.6918193641164822e-20,1.156580229941937e-18,1.53,23,3,9
PmWO3,Pm,W,60.4416,3.940594,-736804.299842244,60.4416,3.924448,-736804.301940953,62.273,3.963693,-736804.263689774,58.6464,3.885204,-736804.258851216,PmWO3,1.4180930204529296,1.9744500000000005,0.33685,1.8350500000000003,,-5.208996629544961e-19,-2.9971437392319364e-19,2.4683464670759046e-19,9.20015894277197e-19,1.6,61,3,1.40525,0.7907500000000001,1.33475,,-9.12013406564467e-19,-7.152372783510528e-19,-6.540716225833221e-20,1.41245511654839e-18,0.89,74,3,9
PmZnO3,Pm,Zn,55.0325,3.809766,-333317.884608463,55.0325,3.803701,-333317.886161685,56.7,3.841738,-333317.856899813,53.398,3.765664,-333317.856437862,PmZnO3,1.1290796886633705,1.9744500000000005,0.33685,1.8350500000000003,,-5.208996629544961e-19,-2.9971437392319364e-19,2.4683464670759046e-19,9.20015894277197e-19,1.6,61,3,1.10495,1.10495,1.05065,,-9.577875926207233e-19,-1.1194408049529602e-19,2.559901616388424e-19,1.5927755178268223e-18,1.59,30,3,9
PmZrO3,Pm,Zr,68.8185,4.110822,-382970.208480838,68.8185,4.097966,-382970.209822737,70.9038,4.138946,-382970.175733075,66.7745,4.056987,-382970.173954961,PmZrO3,1.0848131219000912,1.9744500000000005,0.33685,1.8350500000000003,,-5.208996629544961e-19,-2.9971437392319364e-19,2.4683464670759046e-19,9.20015894277197e-19,1.6,61,3,1.6682500000000002,0.84555,1.57665,,-6.92414272387757e-19,-5.535295920137088e-19,3.3630627748943204e-20,1.1388266165519793e-18,1.32,40,3,9
PrAgO3,Pr,Ag,64.2334,4.011974,-408475.567516866,64.2334,4.004858,-408475.568535341,66.1798,4.044906,-408475.539335276,62.3257,3.964809,-408475.535642668,PrAgO3,1.0361923484056144,2.01575,0.36425,1.87985,,-5.178811622009088e-19,-3.1232991263537283e-19,1.7269150428721189e-19,8.960531158692264e-19,1.34,59,3,1.3170500000000005,1.3170500000000005,1.2430500000000002,,-7.015114312406593e-19,-7.015114312406593e-19,-1.8938634490038225e-19,1.2616632678342529e-18,1.87,47,3,9
PrAlO3,Pr,Al,51.5861,3.731284,-268767.622684965,51.5861,3.722583,-268767.624723895,53.1493,3.759809,-268767.593068946,50.054,3.685357,-268767.590382941,PrAlO3,1.3320988043470514,2.01575,0.36425,1.87985,,-5.178811622009088e-19,-3.1232991263537283e-19,1.7269150428721189e-19,8.960531158692264e-19,1.34,59,3,1.1077500000000002,1.39955,1.0573500000000002,,-1.2164574058722622e-18,-4.0786610235705603e-19,5.465354694189902e-20,9.17536499506324e-19,1.613,13,3,9
PrBiO3,Pr,Bi,82.6203,4.342574,-871147.930964731,82.6203,4.355409,-871147.932599036,85.1238,4.398963,-871147.905533433,80.1664,4.311855,-871147.901289726,PrBiO3,0.7385130073903023,2.01575,0.36425,1.87985,,-5.178811622009088e-19,-3.1232991263537283e-19,1.7269150428721189e-19,8.960531158692264e-19,1.34,59,3,0.98985,1.30035,0.98175,,-7.2448664398293125e-19,-7.2448664398293125e-19,-2.222770121777009e-19,1.27014732176683e-18,,83,3,9
